5,1000,0,0.428412,5948526,37563575,95683940,8108,4.6684,8
5,1400,0,0.589877,10396531,51052407,248447527,11945,9.3036,4
5,1400,0,0.687728,11412709,59133859,242182530,8438,7.9799,6
5,1400,0,0.794965,11759762,74415113,185380685,7837,6.9034,8
5,1800,0,1.0014,17564026,93015571,437902984,11178,11.6476,4
5,1800,0,1.1581,18606726,98463264,392672626,10323,10.0717,6
5,1800,0,1.34441,19588447,120002941,337891148,10044,8.6759,8
5,2200,0,1.63552,26018948,134922737,770503750,9668,13.0209,4
5,2200,0,1.7919,29236480,135418601,643750717,9333,11.8846,6
5,2200,0,2.01383,28979651,172840583,574047027,9850,10.5749,8
5,2600,0,2.41024,37564920,197081711,1211738834,17088,14.5844,4
5,2600,0,2.61777,40896253,201390408,1001594912,10708,13.4282,6
5,2600,0,2.92768,39485212,242370564,844535998,11718,12.0068,8
5,3000,0,3.48263,48596244,271872008,1718074659,11686,15.5055,4
5,3000,0,3.6589,49876508,259793512,1476696126,11558,14.7585,6
5,3000,0,3.96644,53896267,320401297,1250173515,12553,13.6142,8
5,4096,0,7.60027,91027483,535314986,4522084719,17145,18.0834,4
5,4096,0,7.36902,96069793,534985467,3402986157,14343,18.6509,6
5,4096,0,7.96089,98107034,621734107,2820949242,13746,17.2643,8
5,6144,0,21.027,200935919,1121191271,12814773483,25361,22.0600,4
5,6144,0,19.4099,212635200,1248352734,10442746379,18260,23.8980,6
5,6144,0,20.3853,222261585,1262843244,8624777890,16384,22.7544,8
5,8192,0,45.0187,368591543,1736302120,29075020374,37604,24.4234,4
5,8192,0,40.2479,422713691,2318664599,23481683700,22087,27.3185,6
5,8192,0,41.3952,423482973,2357281157,18927419285,24044,26.5613,8
5,10240,0,82.2474,554367755,2841146230,55114431941,46310,26.1101,4
5,10240,0,70.2989,620328099,3234351053,43089611049,33942,30.5479,6
5,10240,0,71.8556,620617551,3537131826,35434837652,39238,29.8861,8
5,14336,0,208.461,1078909100,6089354926,153707736518,71456,28.2676,4
5,14336,0,164.993,1312376838,7009111749,92468351669,61091,35.7149,8
